,id,full_text,tokens,date,sentiment
337566,1248614471771156482,Top story: @OHdeptofhealth: 'Social distancing works. We are all #InThisTogetherOhio.  '  see more,"['top', 'story', 'social', 'distancing', 'works', 'inthistogetherohio', 'see']",2020-04-10,0.34444444444444405
161105,1261958858790129664,RT @robinmonotti: There is no correlation between social distancing and Covid19 deaths. There is between social distancing and transmission…,"['rt', 'correlation', 'social', 'distancing', 'covid19', 'deaths', 'social', 'distancing', 'transmission']",2020-05-17,0.033333333333333
66451,1253831674904948739,"As Georgia re-opens, an Atlanta-area salon tests limits of social distancing #UX via","['georgia', 'reopens', 'atlantaarea', 'salon', 'tests', 'limits', 'social', 'distancing', 'ux', 'via']",2020-04-24,0.033333333333333
69409,1256224560682319877,Park hangouts with your shadow is so 2020. #socialdistancing #covid19,"['park', 'hangouts', 'shadow', '2020', 'socialdistancing', 'covid19']",2020-05-01,0.0
187664,1239750090987716608,Tips on how to WORKOUT while SOCIAL DISTANCING during COVID-19 QUARANTINE!  via @YouTube,"['tips', 'workout', 'social', 'distancing', 'covid19', 'quarantine', 'via']",2020-03-17,0.041666666666666005
104417,1257481473583730689,"Indians Forgot About Social Distancing And Queued up to Buy Alcohol as Stores Finally Open. 
#coronavirus","['indians', 'forgot', 'social', 'distancing', 'queued', 'buy', 'alcohol', 'stores', 'finally', 'open', 'coronavirus']",2020-05-05,0.016666666666666
232904,1240958754608349184,"Prevention is better than Treatment .
01:Wash your hands frequently
02:Maintain social distancing
03: Practice respiratory hygiene
04: If you have fever, cough and difficulty breathing, seek medical care early
05: Cover your mouth with Mask #coronavirus  #COVID","['prevention', 'better', 'treatment', '01wash', 'hands', 'frequently', '02maintain', 'social', 'distancing', '03', 'practice', 'respiratory', 'hygiene', '04', 'fever', 'cough', 'difficulty', 'breathing', 'seek', 'medical', 'care', 'early', '05', 'cover', 'mouth', 'mask', 'coronavirus', 'covid']",2020-03-20,0.146666666666666
314450,1247439193430622215,Bill Gates on Fighting Coronavirus | The Daily Social Distancing Show  via @YouTube,"['bill', 'gates', 'fighting', 'coronavirus', 'daily', 'social', 'distancing', 'show', 'via']",2020-04-07,0.016666666666666
188628,1239831116695175168,"If you want to enhance social distancing as a measure to deal with the coronavirus spread, people need to have power and water at home  - @benkoku #CitiCBS","['want', 'enhance', 'social', 'distancing', 'measure', 'deal', 'coronavirus', 'spread', 'people', 'need', 'power', 'water', 'home', 'citicbs']",2020-03-17,0.033333333333333
202973,1240381496218865670,"We're still open, but please call before coming to our office. And make sure to check out the @CDCgov and @HealthNYGov for details and updates about COIVD-19.
.
.
.
#COVID19 #CoronaVirus #FlattenTheCurve #SocialDistancing #Prevention #StayHealthy #NYC #Harelm","['still', 'open', 'please', 'call', 'coming', 'office', 'make', 'sure', 'check', 'details', 'updates', 'coivd19', 'covid19', 'coronavirus', 'flattenthecurve', 'socialdistancing', 'prevention', 'stayhealthy', 'nyc', 'harelm']",2020-03-18,0.25
39586,1253012749006909447,I mean...you can street race AND social distance,"['meanyou', 'street', 'race', 'social', 'distance']",2020-04-22,0.033333333333333
