,id,full_text,tokens,date,sentiment
58890,1250755888857722880,"Let's not forget in #Coronavirus times, #lockdown and; #StayAtHome that the world is a beautiful place! RT if you like the pic. #franken","['lets', 'forget', 'coronavirus', 'times', 'lockdown', 'stayathome', 'world', 'beautiful', 'place', 'rt', 'like', 'pic', 'franken']",2020-04-16,1.0
276304,1254769910632202241,"Our teams are working together to stay in contact while we work from home and practice social distancing. Here are a few of the smiling faces of MTS for your Monday!
#covid19 #workfromhome #inthistogether","['teams', 'working', 'together', 'stay', 'contact', 'work', 'home', 'practice', 'social', 'distancing', 'smiling', 'faces', 'mts', 'monday', 'covid19', 'workfromhome', 'inthistogether']",2020-04-27,-0.108333333333333
1092806,1240312290794033152,"Alberta’s chief medical health officer in self-isolation, awaiting results of coronavirus test","['albertas', 'chief', 'medical', 'health', 'officer', 'selfisolation', 'awaiting', 'results', 'coronavirus', 'test']",2020-03-18,0.0
783030,1260832670864400391,"Pre Lease Properties in Bhiwandi ILP Scheme Warehouse - Site Visit After Covid-19 Corona Virus Lockdown
#preleased #prerented #ILP_Scheme #warehouse #money #stocks #investing #finance #today #realestate #stock 
Invest in India 
Preleased Pre rented Warehouses for Sale","['pre', 'lease', 'properties', 'bhiwandi', 'ilp', 'scheme', 'warehouse', 'site', 'visit', 'covid19', 'corona', 'virus', 'lockdown', 'preleased', 'prerented', 'ilp_scheme', 'warehouse', 'money', 'stocks', 'investing', 'finance', 'today', 'realestate', 'stock', 'invest', 'india', 'preleased', 'pre', 'rented', 'warehouses', 'sale']",2020-05-14,0.0
1053952,1239481931722416128,"I was set to attend a wedding in Melbourne on the 28th. The couple have just had to cancel, given the threat of Coronavirus, combined with many family members traveling from overseas stuck or due to be stuck in quarantine. The impact of this thing is far, wide and; varied.","['set', 'attend', 'wedding', 'melbourne', '28th', 'couple', 'cancel', 'given', 'threat', 'coronavirus', 'combined', 'many', 'family', 'members', 'traveling', 'overseas', 'stuck', 'due', 'stuck', 'quarantine', 'impact', 'thing', 'far', 'wide', 'varied']",2020-03-16,0.09375000000000001
377167,1256656428636557312,France set to impose 14-day coronavirus quarantine for travellers,"['france', 'set', 'impose', '14day', 'coronavirus', 'quarantine', 'travellers']",2020-05-02,0.0
1542825,1248242147817664515,"South Africa Lockdown until: 7 Days 8 Hours 28 Minutes
 
ZA you doing a great job! 
#21dayslockdownSA #StayHomeSA #COVID19","['south', 'africa', 'lockdown', '7', 'days', '8', 'hours', '28', 'minutes', 'za', 'great', 'job', '21dayslockdownsa', 'stayhomesa', 'covid19']",2020-04-09,1.0
760374,1261213336760352768,"Lockdown Virtual Demo Against Badger Culling ‼️
Short and; unusually sensible clip from #DailyMail [whilst they exhort teachers to subject themselves to the dangers of #COVID19 ]
Hope it gives you the #FridayMotivation to sign the petition!😀

#stopthecull 🦡","['lockdown', 'virtual', 'demo', 'badger', 'culling', 'short', 'unusually', 'sensible', 'clip', 'dailymail', 'whilst', 'exhort', 'teachers', 'subject', 'dangers', 'covid19', 'hope', 'gives', 'fridaymotivation', 'sign', 'petition', 'stopthecull']",2020-05-15,0.011111111111111
712493,1260481269542117378,"Europe's COVID-19 Chaos: Lockdown For Locals, Amnesty For Illegals","['europes', 'covid19', 'chaos', 'lockdown', 'locals', 'amnesty', 'illegals']",2020-05-13,0.0
713447,1260489786504216582,When will South Africa enter Level 3 of lockdown? #SouthAfrica #Lockdown #Level4 #Joburg #coronavirus #COVIDー19,"['south', 'africa', 'enter', 'level', '3', 'lockdown', 'southafrica', 'lockdown', 'level4', 'joburg', 'coronavirus', 'covidー19']",2020-05-13,0.0
1313436,1244410021565341701,"@ResisterForever I wonder if the data out of China are reliable

We know the disease is about 2 weeks ahead of US data, but that is no comfort with current trends

Massive testing is needed to ID and isolate Covid19 positive citizens","['wonder', 'data', 'china', 'reliable', 'know', 'disease', '2', 'weeks', 'ahead', 'us', 'data', 'comfort', 'current', 'trends', 'massive', 'testing', 'needed', 'id', 'isolate', 'covid19', 'positive', 'citizens']",2020-03-29,0.07575757575757501
1507296,1247348315764785153,How to help kids relieve stress during COVID-19 quarantine -,"['help', 'kids', 'relieve', 'stress', 'covid19', 'quarantine']",2020-04-07,0.0
616906,1258799542943862785,Coronavirus diary: The five stages of lockdown,"['coronavirus', 'diary', 'five', 'stages', 'lockdown']",2020-05-08,0.0
465359,1255288439571873792,"Want to understand why mainstream people are so willing to go into lockdown? Watch this fascinating video about how people at the Order-Based Terrain  (Square) are reacting to the Coronavirus Pandemic. →

#Covid #Covid19 #Coronavirus #Square #Terrain","['want', 'understand', 'mainstream', 'people', 'willing', 'go', 'lockdown', 'watch', 'fascinating', 'video', 'people', 'orderbased', 'terrain', 'square', 'reacting', 'coronavirus', 'pandemic', 'covid', 'covid19', 'coronavirus', 'square', 'terrain']",2020-04-29,0.47500000000000003
371254,1256575443957940225,"Take part in #savesalfordwest and help small independent businesses during the Covid-19 lockdown. Tickets are £1 and you could win a prize worth £50 or more.
For every 50 tickets sold we BUY a prize from a local business We are not asking for donations.","['take', 'part', 'savesalfordwest', 'help', 'small', 'independent', 'businesses', 'covid19', 'lockdown', 'tickets', '1', 'could', 'win', 'prize', 'worth', '50', 'every', '50', 'tickets', 'sold', 'buy', 'prize', 'local', 'business', 'asking', 'donations']",2020-05-02,0.225
1320359,1244896154057347074,"""Given the uneven burden, a concern is that long-term quarantine or social distancing measures are unsustainable, in part because the costs borne by disadvantaged segments of the population are too brutal"".

#estadodesolidaridad es cuestionarse","['given', 'uneven', 'burden', 'concern', 'longterm', 'quarantine', 'social', 'distancing', 'measures', 'unsustainable', 'part', 'costs', 'borne', 'disadvantaged', 'segments', 'population', 'brutal', 'estadodesolidaridad', 'es', 'cuestionarse']",2020-03-31,-0.34722222222222204
552817,1257060703170510849,"@amitmalviya Initially saving life was important so instantly lockdown was essential. Meanwhile,Herd immunity is developing simultaneously in remaining survived Covid19+ with less virulent Strain, so unexposed people would have more chances of survival even on 
exposure with less mortality","['initially', 'saving', 'life', 'important', 'instantly', 'lockdown', 'essential', 'meanwhileherd', 'immunity', 'developing', 'simultaneously', 'remaining', 'survived', 'covid19', 'less', 'virulent', 'strain', 'unexposed', 'people', 'would', 'chances', 'survival', 'even', 'exposure', 'less', 'mortality']",2020-05-03,0.08095238095238001
797165,1261026880355921920,Coronavirus Face Mask  via @zazzle #FaceMask #Coronavirus #Virus #Pandemic #Health #Medicine #Science #Mitagation #SocialDistancing #Quarantine #FaceCovering #WashHands #StayHome,"['coronavirus', 'face', 'mask', 'via', 'facemask', 'coronavirus', 'virus', 'pandemic', 'health', 'medicine', 'science', 'mitagation', 'socialdistancing', 'quarantine', 'facecovering', 'washhands', 'stayhome']",2020-05-14,0.0
160568,1252193803659808771,I love that! Mosquitoes are indeed not in lock-down,"['love', 'mosquitoes', 'indeed', 'lockdown']",2020-04-20,0.625
363647,1256489806596648963,"#DavidIcke removed from #Facebook over #coronavirus: .... 
Why #MarkZuckerberg and his Like  want the #Lockdown to Drag on as long as possible So THEY can implement MORE #NLP on the REST of us and NOT 'discuss' #FreeSpeech","['davidicke', 'removed', 'facebook', 'coronavirus', 'markzuckerberg', 'like', 'want', 'lockdown', 'drag', 'long', 'possible', 'implement', 'nlp', 'rest', 'us', 'discuss', 'freespeech']",2020-05-02,0.08750000000000001
1367662,1245651715128299522,COVID-19 lockdown: DHQ dismisses torture videos -,"['covid19', 'lockdown', 'dhq', 'dismisses', 'torture', 'videos']",2020-04-02,0.0
1397225,1245454327390633987,"@IPRT  @MaryRogan  In the US, they've sensible additional  measures of 14-day quarantine for NEW arrivals, AND 14-day quarantine for those prisoners deemed suitable for early release.  Is IPS doing that here in Ireland, do we know?","['us', 'theyve', 'sensible', 'additional', 'measures', '14day', 'quarantine', 'new', 'arrivals', '14day', 'quarantine', 'prisoners', 'deemed', 'suitable', 'early', 'release', 'ips', 'ireland', 'know']",2020-04-01,0.26212121212121203
727860,1260716813513605127,"@mitchellvii Here's a study if you need it. To me, it's common sense. The kids are not ok. 
I know of teens who have begun talking about self harm in this lockdown. Stayed up until 1am one night trying to help a young lady. Their covid risk is LOW!","['heres', 'study', 'need', 'common', 'sense', 'kids', 'ok', 'know', 'teens', 'begun', 'talking', 'self', 'harm', 'lockdown', 'stayed', '1am', 'one', 'night', 'trying', 'help', 'young', 'lady', 'covid', 'risk', 'low']",2020-05-13,-0.1125
77500,1251388400092934150,#MNRE Directs Three States to Allow Rollover of Banked Energy Amid COVID-19 Lockdown. Three states are not enough to fulfill the loss suffered due to lockdown.,"['mnre', 'directs', 'three', 'states', 'allow', 'rollover', 'banked', 'energy', 'amid', 'covid19', 'lockdown', 'three', 'states', 'enough', 'fulfill', 'loss', 'suffered', 'due', 'lockdown']",2020-04-18,-0.0625
30913,1250024991514603520,"Spare a thought for sex workers, very difficult to observe social distancing. £150-an-hour dominatrix says coronavirus lockdown has destroyed her business","['spare', 'thought', 'sex', 'workers', 'difficult', 'observe', 'social', 'distancing', '150anhour', 'dominatrix', 'says', 'coronavirus', 'lockdown', 'destroyed', 'business']",2020-04-14,-0.308333333333333
1011439,1237870480956067840,Dem quarantine Mane and Salah like them get Coronavirus 😂,"['dem', 'quarantine', 'mane', 'salah', 'like', 'get', 'coronavirus']",2020-03-11,0.0
1573204,1248784789064151041,"Oh dear a house hold case link to a  Covid19 positive supermarket worker in Hawkes Bay that doesn't appear to be  strong quarantine management
#lockdownnz  #covid19nz","['oh', 'dear', 'house', 'hold', 'case', 'link', 'covid19', 'positive', 'supermarket', 'worker', 'hawkes', 'bay', 'doesnt', 'appear', 'strong', 'quarantine', 'management', 'lockdownnz', 'covid19nz']",2020-04-11,0.33030303030303004
652233,1260073024973352971,"@KatsBotanicals is making #COVID19 lockdown a tad little tolerable. Now featured on Cocoon - the crowdsourced platform for brands and donors of essential products. 
 
#ecommerce #retail #dtc #corona","['making', 'covid19', 'lockdown', 'tad', 'little', 'tolerable', 'featured', 'cocoon', 'crowdsourced', 'platform', 'brands', 'donors', 'essential', 'products', 'ecommerce', 'retail', 'dtc', 'corona']",2020-05-12,-0.09375000000000001
274640,1254752490907729920,"@AtanuAdhikari15 We have seen Home Quarantine at the initial stage of #Covid19 I don't think so @amitmalviya @BJP4India @narendramodi gonna risk again.

She is just afraid that she have wasted imp time and let spread of virus and want everyone die at there home
#Bengal moving towards dictatorship","['seen', 'home', 'quarantine', 'initial', 'stage', 'covid19', 'dont', 'think', 'gon', 'na', 'risk', 'afraid', 'wasted', 'imp', 'time', 'let', 'spread', 'virus', 'want', 'everyone', 'die', 'home', 'bengal', 'moving', 'towards', 'dictatorship']",2020-04-27,-0.266666666666666
1542920,1248243862843187201,"We are not singing it, you are!

#boredinthehouse #boredaf #boredpanda #bored #quarantinelife #selfisolation #covid19 #pandemic #LockdownDay10 #Lockdown21 #lockdowneffect","['singing', 'boredinthehouse', 'boredaf', 'boredpanda', 'bored', 'quarantinelife', 'selfisolation', 'covid19', 'pandemic', 'lockdownday10', 'lockdown21', 'lockdowneffect']",2020-04-09,-0.5
