,Date,Smoothed Positive,Smoothed Negative,Smoothed Total,Percentage Positive,Percentage Negative,Average Sentiment,Smoothed Cases,Smoothed New Cases,Cases Ratio,Smoothed Deaths,Smoothed New Deaths,Mobility,Google Trends
62,Mar 27 2020,9265.2,4213.0,20988.8,0.441435432230523,0.2007261015398689,0.08163432500750811,604342.6,61072.4,1.06426091926782,28486.6,3290.8,69.96724205242612,59
63,Mar 28 2020,9298.6,4214.6,21020.2,0.44236496322584945,0.20050237390700376,0.07373356519369309,668179.4,63836.8,1.0452643092460752,32054.8,3568.2,61.78718906860011,67
64,Mar 29 2020,9284.2,4205.2,21047.6,0.4411049240768544,0.19979475094547597,0.06637052802732213,734707.4,66528.0,1.0421575016291542,35990.4,3935.6,53.197847183491355,62
65,Mar 30 2020,9239.6,4273.8,21110.4,0.4376800060633621,0.202449977262392,0.07596634132289491,803599.6,68892.2,1.0355369167869168,40333.2,4342.8,60.49800892359175,56
66,Mar 31 2020,9223.4,4272.6,21032.0,0.4385412704450361,0.2031475846329403,0.08446976582168662,875250.4,71650.8,1.040042268936106,45201.2,4868.0,60.377838817624095,50
67,Apr 01 2020,9291.6,4318.8,21337.2,0.43546482200101233,0.2024070637197008,0.07277515404156817,951616.6,76366.2,1.0658108492857021,50571.6,5370.4,61.89360290016732,49
68,Apr 02 2020,9100.2,4230.8,20884.4,0.4357415104096838,0.20258183141483596,0.07991336205124931,1031130.2,79513.6,1.0412145687490015,56277.4,5705.8,62.44883993307307,46
69,Apr 03 2020,9041.6,4281.4,20905.4,0.4325006936006965,0.20479876012896187,0.0776909225877762,1109704.2,78574.0,0.9881831535737282,62018.6,5741.2,66.2353123257111,45
70,Apr 04 2020,9113.2,4211.8,20963.0,0.4347278538377141,0.2009158994418738,0.07956999074574904,1187568.4,77864.2,0.9909664774607376,67815.4,5796.8,58.86787785833798,47
71,Apr 05 2020,9255.0,4205.2,21292.0,0.43467029870373847,0.19750140897989854,0.07143491456356804,1264527.0,76958.6,0.9883694945815922,73931.6,6116.2,51.23443390964863,45
